scientificName;spCode;organismID;towN;vessel;date;mortality;TL;MAT;SEX;DEPTH;DUR;SPEED;TOWMASS;DECKTIME;CLOUD;SEASTATE;WIND;ATEMP;DTEMP
Scyliorhinus canicula;Scanicula;1409;45;7;06/10/2021;1;45,5;1;1;381;4;2,9;578,1539759;14,72222222;0;1;1;23,1506905;9,394555511
Scyliorhinus canicula;Scanicula;1410;45;7;06/10/2021;1;52;1;0;381;4;2,9;578,1539759;15;0;1;1;23,1506905;9,394555511
Scyliorhinus canicula;Scanicula;1411;45;7;06/10/2021;1;33,5;0;0;381;4;2,9;578,1539759;15,27777778;0;1;1;23,1506905;9,394555511
Scyliorhinus canicula;Scanicula;1412;45;7;06/10/2021;1;43,3;1;1;381;4;2,9;578,1539759;15,55555556;0;1;1;23,1506905;9,394555511
Scyliorhinus canicula;Scanicula;1413;45;7;06/10/2021;1;41;1;1;381;4;2,9;578,1539759;15,83333333;0;1;1;23,1506905;9,394555511
Scyliorhinus canicula;Scanicula;1414;45;7;06/10/2021;1;43;1;1;381;4;2,9;578,1539759;16,11111111;0;1;1;23,1506905;9,394555511
Scyliorhinus canicula;Scanicula;1415;45;7;06/10/2021;1;44,3;1;1;381;4;2,9;578,1539759;16,38888889;0;1;1;23,1506905;9,394555511
Scyliorhinus canicula;Scanicula;1416;45;7;06/10/2021;1;42;1;1;381;4;2,9;578,1539759;16,66666667;0;1;1;23,1506905;9,394555511
Scyliorhinus canicula;Scanicula;1417;45;7;06/10/2021;1;44;1;0;381;4;2,9;578,1539759;16,94444444;0;1;1;23,1506905;9,394555511
Scyliorhinus canicula;Scanicula;1418;45;7;06/10/2021;1;38,9;0;1;381;4;2,9;578,1539759;17,22222222;0;1;1;23,1506905;9,394555511
Scyliorhinus canicula;Scanicula;1419;45;7;06/10/2021;1;36,5;0;0;381;4;2,9;578,1539759;17,5;0;1;1;23,1506905;9,394555511
Scyliorhinus canicula;Scanicula;1420;45;7;06/10/2021;1;45,1;1;1;381;4;2,9;578,1539759;17,77777778;0;1;1;23,1506905;9,394555511
Scyliorhinus canicula;Scanicula;1421;45;7;06/10/2021;1;37,5;0;1;381;4;2,9;578,1539759;18,05555556;0;1;1;23,1506905;9,394555511
Scyliorhinus canicula;Scanicula;1422;45;7;06/10/2021;1;49;1;1;381;4;2,9;578,1539759;18,33333333;0;1;1;23,1506905;9,394555511
Scyliorhinus canicula;Scanicula;1423;45;7;06/10/2021;1;42;1;1;381;4;2,9;578,1539759;18,61111111;0;1;1;23,1506905;9,394555511
Scyliorhinus canicula;Scanicula;1424;45;7;06/10/2021;1;43;1;1;381;4;2,9;578,1539759;18,88888889;0;1;1;23,1506905;9,394555511
Scyliorhinus canicula;Scanicula;1425;45;7;06/10/2021;0;49,5;1;0;381;4;2,9;578,1539759;19,16666667;0;1;1;23,1506905;9,394555511
Scyliorhinus canicula;Scanicula;1426;45;7;06/10/2021;1;41,2;1;1;381;4;2,9;578,1539759;19,44444444;0;1;1;23,1506905;9,394555511
Scyliorhinus canicula;Scanicula;1427;45;7;06/10/2021;0;36,7;0;1;381;4;2,9;578,1539759;19,72222222;0;1;1;23,1506905;9,394555511
Scyliorhinus canicula;Scanicula;1428;45;7;06/10/2021;0;43;1;1;381;4;2,9;578,1539759;20;0;1;1;23,1506905;9,394555511
Scyliorhinus canicula;Scanicula;1429;45;7;06/10/2021;0;36,5;0;0;381;4;2,9;578,1539759;20,27777778;0;1;1;23,1506905;9,394555511
Scyliorhinus canicula;Scanicula;1430;45;7;06/10/2021;0;41;1;1;381;4;2,9;578,1539759;20,55555556;0;1;1;23,1506905;9,394555511
Scyliorhinus canicula;Scanicula;1431;45;7;06/10/2021;0;40;0;1;381;4;2,9;578,1539759;20,83333333;0;1;1;23,1506905;9,394555511
Scyliorhinus canicula;Scanicula;1432;43;6;05/10/2021;1;41,3;1;0;444;3,434;2,7;126,6445778;18;0;1;1;22,21495815;8,640016519
Scyliorhinus canicula;Scanicula;1433;43;6;05/10/2021;1;43;1;0;444;3,434;2,7;126,6445778;18,38461538;0;1;1;22,21495815;8,640016519
Scyliorhinus canicula;Scanicula;1434;43;6;05/10/2021;1;44;1;1;444;3,434;2,7;126,6445778;18,76923077;0;1;1;22,21495815;8,640016519
Scyliorhinus canicula;Scanicula;1435;43;6;05/10/2021;1;44,1;1;0;444;3,434;2,7;126,6445778;19,15384615;0;1;1;22,21495815;8,640016519
Scyliorhinus canicula;Scanicula;1436;43;6;05/10/2021;1;38;0;1;444;3,434;2,7;126,6445778;19,53846154;0;1;1;22,21495815;8,640016519
Scyliorhinus canicula;Scanicula;1437;43;6;05/10/2021;1;43;1;1;444;3,434;2,7;126,6445778;19,92307692;0;1;1;22,21495815;8,640016519
Scyliorhinus canicula;Scanicula;1438;43;6;05/10/2021;1;42,5;1;1;444;3,434;2,7;126,6445778;20,30769231;0;1;1;22,21495815;8,640016519
Scyliorhinus canicula;Scanicula;1439;43;6;05/10/2021;1;43,6;1;0;444;3,434;2,7;126,6445778;20,69230769;0;1;1;22,21495815;8,640016519
Scyliorhinus canicula;Scanicula;1440;43;6;05/10/2021;1;41,5;1;1;444;3,434;2,7;126,6445778;21,07692308;0;1;1;22,21495815;8,640016519
Scyliorhinus canicula;Scanicula;1441;43;6;05/10/2021;1;47,8;1;1;444;3,434;2,7;126,6445778;21,46153846;0;1;1;22,21495815;8,640016519
Scyliorhinus canicula;Scanicula;1442;43;6;05/10/2021;1;44;1;0;444;3,434;2,7;126,6445778;21,84615385;0;1;1;22,21495815;8,640016519
Scyliorhinus canicula;Scanicula;1443;43;6;05/10/2021;1;35,5;0;0;444;3,434;2,7;126,6445778;22,23076923;0;1;1;22,21495815;8,640016519
Scyliorhinus canicula;Scanicula;1444;43;6;05/10/2021;1;45,5;1;0;444;3,434;2,7;126,6445778;22,61538462;0;1;1;22,21495815;8,640016519
Scyliorhinus canicula;Scanicula;1445;43;6;05/10/2021;1;40,6;1;1;444;3,434;2,7;126,6445778;23;0;1;1;22,21495815;8,640016519
Scyliorhinus canicula;Scanicula;1472;36;7;08/07/2021;1;41,2;1;1;183;4,967;3;238,8043545;20;0,625;1;1;25,23923809;11,61300785
Scyliorhinus canicula;Scanicula;1473;36;7;08/07/2021;0;19,1;0;1;183;4,967;3;238,8043545;20,55555556;0,625;1;1;25,23923809;11,61300785
Scyliorhinus canicula;Scanicula;1474;36;7;08/07/2021;1;40,1;1;0;183;4,967;3;238,8043545;21,11111111;0,625;1;1;25,23923809;11,61300785
Scyliorhinus canicula;Scanicula;1475;36;7;08/07/2021;1;36,5;0;0;183;4,967;3;238,8043545;21,66666667;0,625;1;1;25,23923809;11,61300785
Scyliorhinus canicula;Scanicula;1476;36;7;08/07/2021;1;41,2;1;1;183;4,967;3;238,8043545;22,22222222;0,625;1;1;25,23923809;11,61300785
Scyliorhinus canicula;Scanicula;1477;36;7;08/07/2021;1;45,5;1;0;183;4,967;3;238,8043545;22,77777778;0,625;1;1;25,23923809;11,61300785
Scyliorhinus canicula;Scanicula;1478;36;7;08/07/2021;1;41,2;1;1;183;4,967;3;238,8043545;23,33333333;0,625;1;1;25,23923809;11,61300785
Scyliorhinus canicula;Scanicula;1479;36;7;08/07/2021;1;36,1;0;0;183;4,967;3;238,8043545;23,88888889;0,625;1;1;25,23923809;11,61300785
Scyliorhinus canicula;Scanicula;1480;36;7;08/07/2021;1;43,4;1;1;183;4,967;3;238,8043545;24,44444444;0,625;1;1;25,23923809;11,61300785
Scyliorhinus canicula;Scanicula;1481;36;7;08/07/2021;1;40,1;1;1;183;4,967;3;238,8043545;25;0,625;1;1;25,23923809;11,61300785
Scyliorhinus canicula;Scanicula;1482;36;7;08/07/2021;1;39,5;0;1;183;4,967;3;238,8043545;25,55555556;0,625;1;1;25,23923809;11,61300785
Scyliorhinus canicula;Scanicula;1483;36;7;08/07/2021;1;39,8;1;1;183;4,967;3;238,8043545;26,11111111;0,625;1;1;25,23923809;11,61300785
Scyliorhinus canicula;Scanicula;1484;36;7;08/07/2021;1;40,5;1;1;183;4,967;3;238,8043545;26,66666667;0,625;1;1;25,23923809;11,61300785
Scyliorhinus canicula;Scanicula;1485;36;7;08/07/2021;1;42,1;1;1;183;4,967;3;238,8043545;27,22222222;0,625;1;1;25,23923809;11,61300785
Scyliorhinus canicula;Scanicula;1486;36;7;08/07/2021;1;38,5;0;0;183;4,967;3;238,8043545;27,77777778;0,625;1;1;25,23923809;11,61300785
Scyliorhinus canicula;Scanicula;1487;36;7;08/07/2021;1;37;0;0;183;4,967;3;238,8043545;28,33333333;0,625;1;1;25,23923809;11,61300785
Scyliorhinus canicula;Scanicula;1488;36;7;08/07/2021;0;40;1;0;183;4,967;3;238,8043545;28,88888889;0,625;1;1;25,23923809;11,61300785
Scyliorhinus canicula;Scanicula;1489;36;7;08/07/2021;0;37,5;0;0;183;4,967;3;238,8043545;29,44444444;0,625;1;1;25,23923809;11,61300785
Scyliorhinus canicula;Scanicula;1490;36;7;08/07/2021;0;42,5;1;1;183;4,967;3;238,8043545;30;0,625;1;1;25,23923809;11,61300785
Scyliorhinus canicula;Scanicula;1491;36;7;08/07/2021;1;39,1;0;1;183;4,967;3;238,8043545;30,55555556;0,625;1;1;25,23923809;11,61300785
Scyliorhinus canicula;Scanicula;1492;36;7;08/07/2021;1;38,4;0;0;183;4,967;3;238,8043545;31,11111111;0,625;1;1;25,23923809;11,61300785
Scyliorhinus canicula;Scanicula;1493;36;7;08/07/2021;0;12,2;0;1;183;4,967;3;238,8043545;31,66666667;0,625;1;1;25,23923809;11,61300785
Scyliorhinus canicula;Scanicula;1494;36;7;08/07/2021;0;16;0;1;183;4,967;3;238,8043545;32,22222222;0,625;1;1;25,23923809;11,61300785
Scyliorhinus canicula;Scanicula;1495;36;7;08/07/2021;0;33,1;0;0;183;4,967;3;238,8043545;32,77777778;0,625;1;1;25,23923809;11,61300785
Scyliorhinus canicula;Scanicula;1496;36;7;08/07/2021;1;42,1;1;1;183;4,967;3;238,8043545;33,33333333;0,625;1;1;25,23923809;11,61300785
Scyliorhinus canicula;Scanicula;1497;36;7;08/07/2021;0;45,1;1;1;183;4,967;3;238,8043545;33,88888889;0,625;1;1;25,23923809;11,61300785
Scyliorhinus canicula;Scanicula;1498;36;7;08/07/2021;1;43,1;1;1;183;4,967;3;238,8043545;34,44444444;0,625;1;1;25,23923809;11,61300785
Scyliorhinus canicula;Scanicula;1499;36;7;08/07/2021;1;38,1;0;1;183;4,967;3;238,8043545;35;0,625;1;1;25,23923809;11,61300785
Scyliorhinus canicula;Scanicula;1500;36;7;08/07/2021;1;41;1;1;183;4,967;3;238,8043545;35,55555556;0,625;1;1;25,23923809;11,61300785
Scyliorhinus canicula;Scanicula;1501;36;7;08/07/2021;0;38,5;0;0;183;4,967;3;238,8043545;36,11111111;0,625;1;1;25,23923809;11,61300785
Scyliorhinus canicula;Scanicula;1502;36;7;08/07/2021;0;34;0;0;183;4,967;3;238,8043545;36,66666667;0,625;1;1;25,23923809;11,61300785
Scyliorhinus canicula;Scanicula;1503;36;7;08/07/2021;0;16,1;0;0;183;4,967;3;238,8043545;37,22222222;0,625;1;1;25,23923809;11,61300785
Scyliorhinus canicula;Scanicula;1504;36;7;08/07/2021;0;21,2;0;1;183;4,967;3;238,8043545;37,77777778;0,625;1;1;25,23923809;11,61300785
Scyliorhinus canicula;Scanicula;1505;36;7;08/07/2021;0;13,1;0;0;183;4,967;3;238,8043545;38,33333333;0,625;1;1;25,23923809;11,61300785
Scyliorhinus canicula;Scanicula;1506;36;7;08/07/2021;0;13;0;0;183;4,967;3;238,8043545;38,88888889;0,625;1;1;25,23923809;11,61300785
Scyliorhinus canicula;Scanicula;1507;36;7;08/07/2021;0;44,3;1;0;183;4,967;3;238,8043545;39,44444444;0,625;1;1;25,23923809;11,61300785
Scyliorhinus canicula;Scanicula;1508;36;7;08/07/2021;0;26,8;0;0;183;4,967;3;238,8043545;40;0,625;1;1;25,23923809;11,61300785
Scyliorhinus canicula;Scanicula;1509;36;7;08/07/2021;0;15,9;0;1;183;4,967;3;238,8043545;40,55555556;0,625;1;1;25,23923809;11,61300785
Scyliorhinus canicula;Scanicula;1510;36;7;08/07/2021;0;21,2;0;1;183;4,967;3;238,8043545;41,11111111;0,625;1;1;25,23923809;11,61300785
Scyliorhinus canicula;Scanicula;1511;36;7;08/07/2021;0;13,5;0;1;183;4,967;3;238,8043545;41,66666667;0,625;1;1;25,23923809;11,61300785
Scyliorhinus canicula;Scanicula;1512;37;7;08/07/2021;1;38,1;0;1;178;4,4;3;NA;13;0;2;1;24,7569289;11,09222744
Scyliorhinus canicula;Scanicula;1513;37;7;08/07/2021;1;42,9;1;1;178;4,4;3;NA;13,56;0;2;1;24,7569289;11,09222744
Scyliorhinus canicula;Scanicula;1514;37;7;08/07/2021;1;23,5;0;0;178;4,4;3;NA;14,12;0;2;1;24,7569289;11,09222744
Scyliorhinus canicula;Scanicula;1515;37;7;08/07/2021;1;41,2;1;1;178;4,4;3;NA;14,68;0;2;1;24,7569289;11,09222744
Scyliorhinus canicula;Scanicula;1516;37;7;08/07/2021;0;20;0;1;178;4,4;3;NA;15,24;0;2;1;24,7569289;11,09222744
Scyliorhinus canicula;Scanicula;1517;37;7;08/07/2021;1;20,1;0;0;178;4,4;3;NA;15,8;0;2;1;24,7569289;11,09222744
Scyliorhinus canicula;Scanicula;1518;37;7;08/07/2021;1;24,8;0;0;178;4,4;3;NA;16,36;0;2;1;24,7569289;11,09222744
Scyliorhinus canicula;Scanicula;1519;37;7;08/07/2021;1;40,5;1;1;178;4,4;3;NA;16,92;0;2;1;24,7569289;11,09222744
Scyliorhinus canicula;Scanicula;1520;37;7;08/07/2021;1;27,1;0;1;178;4,4;3;NA;17,48;0;2;1;24,7569289;11,09222744
Scyliorhinus canicula;Scanicula;1521;37;7;08/07/2021;1;35,6;0;1;178;4,4;3;NA;18,04;0;2;1;24,7569289;11,09222744
Scyliorhinus canicula;Scanicula;1522;37;7;08/07/2021;1;18;0;0;178;4,4;3;NA;18,6;0;2;1;24,7569289;11,09222744
Scyliorhinus canicula;Scanicula;1523;37;7;08/07/2021;1;18,5;0;0;178;4,4;3;NA;19,16;0;2;1;24,7569289;11,09222744
Scyliorhinus canicula;Scanicula;1524;37;7;08/07/2021;1;42,9;1;1;178;4,4;3;NA;19,72;0;2;1;24,7569289;11,09222744
Scyliorhinus canicula;Scanicula;1525;37;7;08/07/2021;1;43,2;1;1;178;4,4;3;NA;20,28;0;2;1;24,7569289;11,09222744
Scyliorhinus canicula;Scanicula;1526;37;7;08/07/2021;0;38,2;0;1;178;4,4;3;NA;20,84;0;2;1;24,7569289;11,09222744
Scyliorhinus canicula;Scanicula;1527;37;7;08/07/2021;1;43,4;1;1;178;4,4;3;NA;21,4;0;2;1;24,7569289;11,09222744
Scyliorhinus canicula;Scanicula;1528;37;7;08/07/2021;1;35;0;0;178;4,4;3;NA;21,96;0;2;1;24,7569289;11,09222744
Scyliorhinus canicula;Scanicula;1529;37;7;08/07/2021;0;17,4;0;1;178;4,4;3;NA;22,52;0;2;1;24,7569289;11,09222744
Scyliorhinus canicula;Scanicula;1530;37;7;08/07/2021;0;19,5;0;0;178;4,4;3;NA;23,08;0;2;1;24,7569289;11,09222744
Scyliorhinus canicula;Scanicula;1531;37;7;08/07/2021;0;12,2;0;0;178;4,4;3;NA;23,64;0;2;1;24,7569289;11,09222744
Scyliorhinus canicula;Scanicula;1532;37;7;08/07/2021;0;19,2;0;0;178;4,4;3;NA;24,2;0;2;1;24,7569289;11,09222744
Scyliorhinus canicula;Scanicula;1533;37;7;08/07/2021;0;17,5;0;0;178;4,4;3;NA;24,76;0;2;1;24,7569289;11,09222744
Scyliorhinus canicula;Scanicula;1534;37;7;08/07/2021;0;16,1;0;1;178;4,4;3;NA;25,32;0;2;1;24,7569289;11,09222744
Scyliorhinus canicula;Scanicula;1535;37;7;08/07/2021;0;14;0;1;178;4,4;3;NA;25,88;0;2;1;24,7569289;11,09222744
Scyliorhinus canicula;Scanicula;1536;37;7;08/07/2021;0;15,4;0;1;178;4,4;3;NA;26,44;0;2;1;24,7569289;11,09222744
Scyliorhinus canicula;Scanicula;1537;37;7;08/07/2021;0;12;0;1;178;4,4;3;NA;27;0;2;1;24,7569289;11,09222744
Scyliorhinus canicula;Scanicula;1538;37;7;08/07/2021;0;12;0;0;178;4,4;3;NA;27,56;0;2;1;24,7569289;11,09222744
Scyliorhinus canicula;Scanicula;1539;37;7;08/07/2021;0;13;0;0;178;4,4;3;NA;28,12;0;2;1;24,7569289;11,09222744
Scyliorhinus canicula;Scanicula;1540;37;7;08/07/2021;0;24;0;0;178;4,4;3;NA;28,68;0;2;1;24,7569289;11,09222744
Scyliorhinus canicula;Scanicula;1541;37;7;08/07/2021;0;23;0;0;178;4,4;3;NA;29,24;0;2;1;24,7569289;11,09222744
Scyliorhinus canicula;Scanicula;1542;37;7;08/07/2021;0;12,5;0;1;178;4,4;3;NA;29,8;0;2;1;24,7569289;11,09222744
Scyliorhinus canicula;Scanicula;1543;37;7;08/07/2021;1;19,3;0;0;178;4,4;3;NA;30,36;0;2;1;24,7569289;11,09222744
Scyliorhinus canicula;Scanicula;1544;37;7;08/07/2021;0;14;0;1;178;4,4;3;NA;30,92;0;2;1;24,7569289;11,09222744
Scyliorhinus canicula;Scanicula;1545;37;7;08/07/2021;0;17,5;0;1;178;4,4;3;NA;31,48;0;2;1;24,7569289;11,09222744
Scyliorhinus canicula;Scanicula;1546;37;7;08/07/2021;0;16,5;0;0;178;4,4;3;NA;32,04;0;2;1;24,7569289;11,09222744
Scyliorhinus canicula;Scanicula;1547;37;7;08/07/2021;0;13;0;1;178;4,4;3;NA;32,6;0;2;1;24,7569289;11,09222744
Scyliorhinus canicula;Scanicula;1548;37;7;08/07/2021;0;16,2;0;1;178;4,4;3;NA;33,16;0;2;1;24,7569289;11,09222744
Scyliorhinus canicula;Scanicula;1549;37;7;08/07/2021;0;13,8;0;1;178;4,4;3;NA;33,72;0;2;1;24,7569289;11,09222744
Scyliorhinus canicula;Scanicula;1550;37;7;08/07/2021;0;16;0;0;178;4,4;3;NA;34,28;0;2;1;24,7569289;11,09222744
Scyliorhinus canicula;Scanicula;1551;37;7;08/07/2021;0;15,5;0;1;178;4,4;3;NA;34,84;0;2;1;24,7569289;11,09222744
Scyliorhinus canicula;Scanicula;1552;35;6;07/07/2021;1;44,5;1;1;305;4,5;2,45;NA;8;0,125;4;6;24,87422369;11,18860148
Scyliorhinus canicula;Scanicula;1553;35;6;07/07/2021;1;39,8;0;1;305;4,5;2,45;NA;8,727272727;0,125;4;6;24,87422369;11,18860148
Scyliorhinus canicula;Scanicula;1554;35;6;07/07/2021;1;43;1;1;305;4,5;2,45;NA;9,454545455;0,125;4;6;24,87422369;11,18860148
Scyliorhinus canicula;Scanicula;1555;35;6;07/07/2021;1;40,4;1;1;305;4,5;2,45;NA;10,18181818;0,125;4;6;24,87422369;11,18860148
Scyliorhinus canicula;Scanicula;1556;35;6;07/07/2021;1;45,7;1;0;305;4,5;2,45;NA;10,90909091;0,125;4;6;24,87422369;11,18860148
Scyliorhinus canicula;Scanicula;1557;35;6;07/07/2021;1;18,5;0;0;305;4,5;2,45;NA;11,63636364;0,125;4;6;24,87422369;11,18860148
Scyliorhinus canicula;Scanicula;1558;35;6;07/07/2021;1;42,1;1;0;305;4,5;2,45;NA;12,36363636;0,125;4;6;24,87422369;11,18860148
Scyliorhinus canicula;Scanicula;1559;35;6;07/07/2021;1;20;0;0;305;4,5;2,45;NA;13,09090909;0,125;4;6;24,87422369;11,18860148
Scyliorhinus canicula;Scanicula;1560;35;6;07/07/2021;1;22;0;0;305;4,5;2,45;NA;13,81818182;0,125;4;6;24,87422369;11,18860148
Scyliorhinus canicula;Scanicula;1561;35;6;07/07/2021;1;42,5;1;0;305;4,5;2,45;NA;14,54545455;0,125;4;6;24,87422369;11,18860148
Scyliorhinus canicula;Scanicula;1562;35;6;07/07/2021;0;18,5;0;1;305;4,5;2,45;NA;15,27272727;0,125;4;6;24,87422369;11,18860148
Scyliorhinus canicula;Scanicula;1563;48;7;15/06/2022;0;44,7;1;0;202;3,467;3;NA;20;0,875;3;4;23,66208195;9,996408695
Scyliorhinus canicula;Scanicula;1564;48;7;15/06/2022;0;46,1;1;0;202;3,467;3;NA;20,69767442;0,875;3;4;23,66208195;9,996408695
Scyliorhinus canicula;Scanicula;1565;48;7;15/06/2022;1;38,4;0;1;202;3,467;3;NA;21,39534884;0,875;3;4;23,66208195;9,996408695
Scyliorhinus canicula;Scanicula;1566;48;7;15/06/2022;1;41,6;1;1;202;3,467;3;NA;22,09302326;0,875;3;4;23,66208195;9,996408695
Scyliorhinus canicula;Scanicula;1567;48;7;15/06/2022;0;27,5;0;1;202;3,467;3;NA;22,79069767;0,875;3;4;23,66208195;9,996408695
Scyliorhinus canicula;Scanicula;1568;48;7;15/06/2022;0;16,4;0;0;202;3,467;3;NA;23,48837209;0,875;3;4;23,66208195;9,996408695
Scyliorhinus canicula;Scanicula;1569;48;7;15/06/2022;0;27,5;0;0;202;3,467;3;NA;24,18604651;0,875;3;4;23,66208195;9,996408695
Scyliorhinus canicula;Scanicula;1570;48;7;15/06/2022;0;12,3;0;1;202;3,467;3;NA;24,88372093;0,875;3;4;23,66208195;9,996408695
Scyliorhinus canicula;Scanicula;1571;48;7;15/06/2022;0;33,5;0;1;202;3,467;3;NA;25,58139535;0,875;3;4;23,66208195;9,996408695
Scyliorhinus canicula;Scanicula;1572;48;7;15/06/2022;0;24,3;0;1;202;3,467;3;NA;26,27906977;0,875;3;4;23,66208195;9,996408695
Scyliorhinus canicula;Scanicula;1573;48;7;15/06/2022;0;13,7;0;1;202;3,467;3;NA;26,97674419;0,875;3;4;23,66208195;9,996408695
Scyliorhinus canicula;Scanicula;1574;48;7;15/06/2022;0;37,5;0;1;202;3,467;3;NA;27,6744186;0,875;3;4;23,66208195;9,996408695
Scyliorhinus canicula;Scanicula;1575;48;7;15/06/2022;0;40,3;1;1;202;3,467;3;NA;28,37209302;0,875;3;4;23,66208195;9,996408695
Scyliorhinus canicula;Scanicula;1576;48;7;15/06/2022;0;42;1;1;202;3,467;3;NA;29,06976744;0,875;3;4;23,66208195;9,996408695
Scyliorhinus canicula;Scanicula;1577;48;7;15/06/2022;0;43,1;1;1;202;3,467;3;NA;29,76744186;0,875;3;4;23,66208195;9,996408695
Scyliorhinus canicula;Scanicula;1578;48;7;15/06/2022;1;43,5;1;1;202;3,467;3;NA;30,46511628;0,875;3;4;23,66208195;9,996408695
Scyliorhinus canicula;Scanicula;1579;48;7;15/06/2022;0;44,2;1;1;202;3,467;3;NA;31,1627907;0,875;3;4;23,66208195;9,996408695
Scyliorhinus canicula;Scanicula;1580;48;7;15/06/2022;0;38,9;0;1;202;3,467;3;NA;31,86046512;0,875;3;4;23,66208195;9,996408695
Scyliorhinus canicula;Scanicula;1581;48;7;15/06/2022;0;42,4;1;1;202;3,467;3;NA;32,55813953;0,875;3;4;23,66208195;9,996408695
Scyliorhinus canicula;Scanicula;1582;48;7;15/06/2022;0;40,3;1;1;202;3,467;3;NA;33,25581395;0,875;3;4;23,66208195;9,996408695
Scyliorhinus canicula;Scanicula;1583;48;7;15/06/2022;1;36,1;0;1;202;3,467;3;NA;33,95348837;0,875;3;4;23,66208195;9,996408695
Scyliorhinus canicula;Scanicula;1584;48;7;15/06/2022;1;33,1;0;1;202;3,467;3;NA;34,65116279;0,875;3;4;23,66208195;9,996408695
Scyliorhinus canicula;Scanicula;1585;48;7;15/06/2022;0;38,5;1;1;202;3,467;3;NA;35,34883721;0,875;3;4;23,66208195;9,996408695
Scyliorhinus canicula;Scanicula;1586;48;7;15/06/2022;0;39,2;0;1;202;3,467;3;NA;36,04651163;0,875;3;4;23,66208195;9,996408695
Scyliorhinus canicula;Scanicula;1587;48;7;15/06/2022;1;37,1;0;1;202;3,467;3;NA;36,74418605;0,875;3;4;23,66208195;9,996408695
Scyliorhinus canicula;Scanicula;1588;48;7;15/06/2022;0;45,6;1;1;202;3,467;3;NA;37,44186047;0,875;3;4;23,66208195;9,996408695
Scyliorhinus canicula;Scanicula;1589;48;7;15/06/2022;0;30,2;0;1;202;3,467;3;NA;38,13953488;0,875;3;4;23,66208195;9,996408695
Scyliorhinus canicula;Scanicula;1590;48;7;15/06/2022;0;25,4;0;0;202;3,467;3;NA;38,8372093;0,875;3;4;23,66208195;9,996408695
Scyliorhinus canicula;Scanicula;1591;48;7;15/06/2022;0;40;0;1;202;3,467;3;NA;39,53488372;0,875;3;4;23,66208195;9,996408695
Scyliorhinus canicula;Scanicula;1592;48;7;15/06/2022;0;41,2;1;1;202;3,467;3;NA;40,23255814;0,875;3;4;23,66208195;9,996408695
Scyliorhinus canicula;Scanicula;1593;48;7;15/06/2022;0;39;0;1;202;3,467;3;NA;40,93023256;0,875;3;4;23,66208195;9,996408695
Scyliorhinus canicula;Scanicula;1594;48;7;15/06/2022;0;33,1;0;1;202;3,467;3;NA;41,62790698;0,875;3;4;23,66208195;9,996408695
Scyliorhinus canicula;Scanicula;1595;48;7;15/06/2022;0;23,6;0;1;202;3,467;3;NA;42,3255814;0,875;3;4;23,66208195;9,996408695
Scyliorhinus canicula;Scanicula;1596;48;7;15/06/2022;0;21;0;1;202;3,467;3;NA;43,02325581;0,875;3;4;23,66208195;9,996408695
Scyliorhinus canicula;Scanicula;1597;48;7;15/06/2022;0;20,5;0;0;202;3,467;3;NA;43,72093023;0,875;3;4;23,66208195;9,996408695
Scyliorhinus canicula;Scanicula;1598;48;7;15/06/2022;0;38,4;0;0;202;3,467;3;NA;44,41860465;0,875;3;4;23,66208195;9,996408695
Scyliorhinus canicula;Scanicula;1599;48;7;15/06/2022;0;22,3;0;1;202;3,467;3;NA;45,11627907;0,875;3;4;23,66208195;9,996408695
Scyliorhinus canicula;Scanicula;1600;48;7;15/06/2022;0;25,3;0;0;202;3,467;3;NA;45,81395349;0,875;3;4;23,66208195;9,996408695
Scyliorhinus canicula;Scanicula;1601;48;7;15/06/2022;0;26,5;0;1;202;3,467;3;NA;46,51162791;0,875;3;4;23,66208195;9,996408695
Scyliorhinus canicula;Scanicula;1602;49;7;15/06/2022;1;45;1;0;188;5;3;NA;25;0,875;2;2;24,38260647;10,71693322
Scyliorhinus canicula;Scanicula;1603;49;7;15/06/2022;0;41,5;1;1;188;5;3;NA;25,69767442;0,875;2;2;24,38260647;10,71693322
Scyliorhinus canicula;Scanicula;1604;49;7;15/06/2022;0;38,4;0;1;188;5;3;NA;26,39534884;0,875;2;2;24,38260647;10,71693322
Scyliorhinus canicula;Scanicula;1605;49;7;15/06/2022;1;45,6;1;1;188;5;3;NA;27,09302326;0,875;2;2;24,38260647;10,71693322
Scyliorhinus canicula;Scanicula;1606;49;7;15/06/2022;0;44,5;1;1;188;5;3;NA;27,79069767;0,875;2;2;24,38260647;10,71693322
Scyliorhinus canicula;Scanicula;1607;49;7;15/06/2022;0;43,4;1;0;188;5;3;NA;28,48837209;0,875;2;2;24,38260647;10,71693322
Scyliorhinus canicula;Scanicula;1608;49;7;15/06/2022;1;34,5;0;0;188;5;3;NA;29,18604651;0,875;2;2;24,38260647;10,71693322
Scyliorhinus canicula;Scanicula;1609;49;7;15/06/2022;1;34,4;0;0;188;5;3;NA;29,88372093;0,875;2;2;24,38260647;10,71693322
Scyliorhinus canicula;Scanicula;1610;49;7;15/06/2022;0;40,2;1;1;188;5;3;NA;30,58139535;0,875;2;2;24,38260647;10,71693322
Scyliorhinus canicula;Scanicula;1611;49;7;15/06/2022;0;40,5;1;1;188;5;3;NA;31,27906977;0,875;2;2;24,38260647;10,71693322
